name,date,wins,losses,draw,current_lose_streak,current_win_streak,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_DoctoStoppage,age,Stance,Height_cms,Reach_cms,winratio
Magnus Cedenblad,2016-05-08,3,1,0,0,3,13.75,0.5725,0.75,1.5,0.275,3,8,0,0,0,1,0,2,0,34,Orthodox,195.58,200.66,0.75
Magomed Ankalaev,2021-02-27,5,1,0,0,5,3.41,0.53,0.0,1.18,0.33,5,12,0,0,0,1,4,0,0,28,Orthodox,190.5,190.5,0.8333333333333334
Magomed Bibulatov,2017-10-07,1,0,0,0,1,51.0,0.44,0.0,2.0,0.28,1,3,0,0,0,1,0,0,0,29,Orthodox,165.1,165.1,1.0
Magomed Mustafaev,2020-02-22,3,1,0,0,1,3.11,0.57,0.7,0.0,0.0,2,7,0,0,0,0,3,0,0,31,Orthodox,172.72,180.34,0.75
Mairbek Taisumov,2019-09-07,7,1,0,0,6,2.98,0.39,0.0,1.34,0.63,6,13,0,0,0,2,5,0,0,31,Orthodox,175.26,185.42,0.875
Makhmud Muradov,2021-08-28,3,0,0,0,3,5.39,0.42,0.3,0.31,0.16,3,9,0,0,0,1,2,0,0,31,Orthodox,187.96,190.5,1.0
Maki Pitolo,2021-02-13,2,3,0,2,0,4.87,0.43,0.4,1.45,0.66,1,10,0,0,0,0,2,0,0,30,Orthodox,177.8,190.5,0.4
Makwan Amirkhani,2021-06-05,6,3,0,1,0,1.4,0.43,1.1,3.61,0.4,3,20,0,0,1,1,1,3,0,32,Southpaw,177.8,182.88,0.6666666666666666
Malcolm Gordon,2021-07-17,0,2,0,2,0,2.4,0.46,0.0,1.47,0.18,0,2,0,0,0,0,0,0,0,31,Switch,170.18,180.34,0.0
Mallory Martin,2021-02-13,2,1,0,0,1,4.28,0.59,0.5,3.24,0.6,1,7,0,0,0,1,0,1,0,27,Orthodox,162.56,160.02,0.6666666666666666
Mana Martinez,2021-08-28,0,1,0,1,0,4.84,0.5,0.9,1.73,0.66,0,1,0,0,0,0,0,0,0,25,Orthodox,177.8,177.8,0.0
Mandy Bohm,2021-09-18,0,0,0,0,0,2.4,0.33,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,Orthodox,170.18,180.34,
Manel Kape,2021-08-07,0,2,0,2,0,3.71,0.47,0.0,0.86,0.28,0,6,0,0,0,0,0,0,0,27,Southpaw,165.1,172.72,0.0
Manny Bermudez,2019-10-18,3,1,0,1,0,2.92,0.61,3.1,3.06,0.54,3,7,0,0,0,0,0,3,0,25,Orthodox,177.8,180.34,0.75
Manon Fiorot,2021-06-05,1,0,0,0,1,8.0,0.5,0.0,1.75,1.0,1,2,0,0,0,0,1,0,0,31,Orthodox,170.18,165.1,1.0
Manvel Gamburyan,2016-11-19,6,8,0,1,0,19.35714286,0.435,0.571428571,2.142857143,0.333571429,2,32,1,0,0,3,0,3,0,35,Orthodox,165.1,170.18,0.42857142857142855
Mara Romero Borella,2020-09-19,2,4,0,3,0,2.54,0.37,0.2,1.66,0.43,1,14,0,0,1,0,0,1,0,34,Orthodox,167.64,175.26,0.3333333333333333
Marc Diakiese,2020-07-18,5,3,0,0,2,2.86,0.37,0.0,2.5,0.4,3,21,0,0,0,3,2,0,0,27,Orthodox,177.8,185.42,0.625
Marc-Andre Barriault,2021-09-04,1,3,0,0,1,5.8,0.46,0.0,0.35,0.25,1,14,0,0,0,0,1,0,0,31,Orthodox,185.42,187.96,0.25
Marcel Fortuna,2017-11-11,1,1,0,1,0,34.0,0.505,0.0,0.0,0.0,1,4,0,0,0,0,1,0,0,32,Orthodox,185.42,187.96,0.5
Marcelo Golm,2019-04-20,1,2,0,2,0,45.66666667,0.6,0.333333333,0.333333333,0.333333333,1,7,0,0,0,0,0,1,0,26,Orthodox,190.5,190.5,0.3333333333333333
Marcelo Guimaraes,2016-03-05,2,1,0,0,1,62.66666667,0.523333333,0.0,1.666666667,0.163333333,1,8,0,0,2,0,0,0,0,32,Orthodox,182.88,185.42,0.6666666666666666
Marcelo Rojo,2021-03-13,0,0,0,0,0,5.1,0.36,0.0,1.03,0.5,0,0,0,0,0,0,0,0,0,32,Orthodox,172.72,180.34,
Marcin Held,2017-05-28,0,2,0,2,0,26.5,0.325,0.5,2.5,0.5,0,6,0,0,0,0,0,0,0,25,Orthodox,175.26,180.34,0.0
Marcin Prachnio,2021-06-26,1,3,0,0,1,5.4,0.47,0.0,0.0,0.0,1,6,0,0,0,1,0,0,0,32,Orthodox,190.5,187.96,0.25
Marcin Tybura,2021-06-05,8,5,0,0,4,3.63,0.5,0.1,1.67,0.45,4,36,0,0,0,5,3,0,0,35,Orthodox,190.5,198.12,0.6153846153846154
Marcio Alexandre Junior,2015-12-12,0,2,0,2,0,22.0,0.415,0.0,0.5,0.125,0,6,1,0,0,0,0,0,0,26,Southpaw,182.88,190.5,0.0
Marco Beltran,2017-10-07,3,1,0,1,0,21.0,0.4025,0.25,0.5,0.3125,3,9,0,0,1,1,0,1,0,31,Orthodox,172.72,175.26,0.75
Marco Polo Reyes,2019-09-21,4,3,0,2,0,6.0,0.37,0.0,0.0,0.0,3,12,0,0,1,0,3,0,0,34,Orthodox,180.34,180.34,0.5714285714285714
Marcos Mariano,2019-09-21,0,1,0,1,0,0.25,0.27,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,32,Switch,185.42,193.04,0.0
Marcos Rogerio De Lima,2020-02-22,5,5,0,1,0,3.55,0.54,0.8,0.78,0.6,2,16,0,0,1,1,3,1,0,34,Orthodox,185.42,190.5,0.5
Marcos Rogerio de Lima,2021-05-08,6,6,0,1,0,3.24,0.54,0.6,1.14,0.66,2,18,0,0,0,1,4,1,0,35,Orthodox,185.42,190.5,0.5
Marcos Vinicius,2012-12-15,1,0,0,0,1,28.0,0.48,0.0,0.0,0.0,1,3,0,0,0,0,1,0,0,33,Orthodox,175.26,177.8,1.0
Marcus Brimage,2014-11-07,3,2,0,2,0,52.4,0.33,0.0,0.6,0.4,3,13,0,0,1,2,0,0,0,29,Southpaw,162.56,180.34,0.6
Marcus Davis,2011-01-01,9,5,0,1,0,24.21428571,0.49,0.857142857,0.857142857,0.34,6,28,0,0,1,1,3,4,0,37,Southpaw,177.8,177.8,0.6428571428571429
Marcus LeVesseur,2012-10-05,0,1,0,1,0,7.0,0.5,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,30,Southpaw,175.26,177.8,0.0
Marina Rodriguez,2021-05-08,4,1,2,0,1,4.89,0.48,0.1,0.28,0.33,2,18,0,0,0,2,2,0,0,34,Orthodox,167.64,165.1,0.5714285714285714
Mario Bautista,2021-03-06,2,1,0,0,2,5.71,0.45,0.0,0.48,0.33,2,6,0,0,0,1,1,0,0,27,Switch,175.26,175.26,0.6666666666666666
Mario Miranda,2011-03-26,1,2,0,1,0,24.0,0.466666667,0.0,1.0,0.333333333,1,6,0,0,0,0,1,0,0,31,Orthodox,190.5,187.96,0.3333333333333333
Marion Reneau,2021-07-17,5,6,1,4,0,3.2,0.41,0.8,0.62,0.63,2,33,0,0,0,1,2,2,0,44,Orthodox,167.64,172.72,0.4166666666666667
Mariya Agapova,2020-08-22,1,0,0,0,1,3.84,0.51,0.8,0.0,0.0,1,1,0,0,0,0,0,1,0,23,Southpaw,167.64,172.72,1.0
Mark Bocek,2012-11-17,7,4,0,0,2,23.45454545,0.417272727,1.090909091,3.0,0.569090909,3,25,0,0,0,3,0,4,0,31,Orthodox,172.72,190.5,0.6363636363636364
Mark De La Rosa,2020-06-13,2,4,0,3,0,3.28,0.36,0.2,0.66,0.15,2,1,0,0,1,0,0,1,0,25,Orthodox,167.64,165.1,0.3333333333333333
Mark Eddiva,2016-03-19,1,2,0,2,0,45.0,0.456666667,0.0,1.333333333,0.133333333,1,8,0,0,0,1,0,0,0,30,Orthodox,172.72,172.72,0.3333333333333333
Mark Godbeer,2017-11-04,1,1,0,0,1,48.5,0.5,0.0,0.0,0.0,1,4,0,0,0,1,0,0,0,33,Orthodox,193.04,195.58,0.5
Mark Hominick,2012-11-17,3,3,0,3,0,42.5,0.351666667,0.166666667,0.166666667,0.083333333,3,15,1,0,0,1,1,1,0,30,Orthodox,172.72,172.72,0.5
Mark Hunt,2018-12-01,8,9,0,2,0,27.05882353,0.417058824,0.058823529,0.411764706,0.2,4,43,1,0,0,1,7,0,0,44,Orthodox,177.8,182.88,0.47058823529411764
Mark Madsen,2021-08-21,2,0,0,0,2,4.33,0.48,0.0,4.33,0.6,2,4,0,0,0,1,1,0,0,36,Orthodox,172.72,182.88,1.0
Mark Munoz,2015-05-16,8,6,0,3,0,25.64285714,0.380714286,0.357142857,1.357142857,0.218571429,4,27,0,0,1,3,4,0,0,37,Orthodox,182.88,182.88,0.5714285714285714
Mark Striegl,2020-10-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,Southpaw,172.72,177.8,
Markus Perez,2021-01-20,2,4,0,2,0,2.83,0.46,1.0,1.02,0.26,1,13,0,0,0,0,0,2,0,32,Orthodox,185.42,185.42,0.3333333333333333
Marlon Moraes,2021-09-25,5,4,0,2,0,3.34,0.4,0.4,0.89,0.41,4,18,1,0,2,0,2,1,0,33,Orthodox,167.64,170.18,0.5555555555555556
Marlon Vera,2021-06-19,10,6,0,1,0,3.91,0.5,1.3,0.88,0.42,5,38,0,0,0,1,5,4,0,28,Switch,172.72,177.8,0.625
Martin Bravo,2019-09-21,1,2,0,2,0,7.66,0.39,0.0,2.6,0.35,1,6,0,0,0,0,1,0,0,26,Southpaw,172.72,180.34,0.3333333333333333
Martin Day,2020-11-28,0,3,0,3,0,5.39,0.45,0.7,0.7,0.5,0,9,0,0,0,0,0,0,0,32,Orthodox,177.8,185.42,0.0
Martin Kampmann,2013-08-28,11,5,0,1,0,28.6875,0.40875,1.3125,0.8125,0.3,4,32,0,0,2,2,2,5,0,31,Orthodox,182.88,182.88,0.6875
Martin Sano,2021-09-25,0,0,0,0,0,4.0,0.33,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,30,Orthodox,180.34,190.5,
Marvin Vettori,2021-06-12,7,2,1,0,5,3.88,0.43,0.7,2.24,0.47,5,30,0,0,0,5,0,2,0,27,Southpaw,182.88,187.96,0.7
Maryna Moroz,2020-03-14,4,3,0,0,1,3.25,0.25,0.5,0.33,0.14,2,19,0,0,1,2,0,1,0,28,Orthodox,170.18,170.18,0.5714285714285714
Masanori Kanehara,2016-01-02,1,1,0,1,0,28.0,0.5,1.0,1.0,0.25,1,6,0,0,0,1,0,0,0,33,Orthodox,170.18,170.18,0.5
Masio Fullen,2016-01-30,1,1,0,1,0,21.0,0.65,0.0,0.5,0.25,1,4,0,0,1,0,0,0,0,29,Orthodox,177.8,177.8,0.5
Mason Jones,2021-01-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,Orthodox,177.8,177.8,
Mateusz Gamrot,2021-07-17,1,1,0,0,1,4.1,0.48,0.7,5.35,0.34,1,5,0,0,0,0,1,0,0,30,Southpaw,177.8,177.8,0.5
Matheus Nicolau,2021-03-13,3,1,0,1,0,3.79,0.52,1.4,1.93,0.44,3,10,0,0,1,1,0,1,0,28,Orthodox,167.64,167.64,0.75
Mats Nilsson,2015-01-03,0,1,0,1,0,25.0,0.44,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,31,Orthodox,185.42,187.96,0.0
Matt Bessette,2018-07-06,0,1,0,1,0,43.0,0.29,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,33,Orthodox,177.8,177.8,0.0
Matt Brown,2021-06-19,15,12,0,2,0,3.68,0.54,1.4,1.52,0.44,7,61,0,0,0,2,11,2,0,40,Orthodox,182.88,190.5,0.5555555555555556
Matt Dwyer,2015-07-15,1,1,0,0,1,6.5,0.175,0.0,0.0,0.0,1,2,0,0,0,0,1,0,0,25,Orthodox,193.04,193.04,0.5
Matt Frevola,2021-06-12,3,2,1,1,0,2.73,0.37,1.1,2.58,0.37,2,15,0,0,1,1,0,1,0,31,Orthodox,175.26,180.34,0.5
Matt Grice,2013-02-23,2,4,0,0,1,28.33333333,0.518333333,0.333333333,1.333333333,0.428333333,1,10,0,0,1,1,0,0,0,31,Orthodox,172.72,177.8,0.3333333333333333
Matt Hamill,2013-10-09,10,4,0,0,1,35.78571429,0.422142857,0.0,2.0,0.447142857,5,31,0,1,0,3,5,0,0,37,Orthodox,185.42,193.04,0.7142857142857143
Matt Hobar,2014-12-06,1,1,0,0,1,35.0,0.44,0.0,3.0,0.33,1,4,0,0,0,1,0,0,0,27,Southpaw,177.8,177.8,0.5
Matt Hughes,2011-09-24,18,6,0,1,0,21.54166667,0.532083333,0.666666667,1.958333333,0.5075,6,50,12,0,0,5,6,5,2,37,Switch,175.26,185.42,0.75
Matt Mitrione,2016-01-17,9,4,0,1,0,22.0,0.540769231,0.307692308,0.0,0.0,5,20,0,0,0,1,8,0,0,37,Switch,190.5,200.66,0.6923076923076923
Matt Sayles,2019-05-04,0,1,0,1,0,77.0,0.32,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,25,Orthodox,170.18,172.72,0.0
Matt Schnell,2021-05-15,5,3,0,0,1,4.23,0.38,1.0,0.39,0.33,4,14,0,0,2,1,0,2,0,31,Orthodox,172.72,177.8,0.625
Matt Serra,2010-09-25,7,6,0,0,1,16.07692308,0.369230769,0.769230769,1.769230769,0.293846154,2,32,3,1,1,2,2,1,0,36,Orthodox,167.64,172.72,0.5384615384615384
Matt Van Buren,2015-01-18,0,1,0,1,0,2.0,0.2,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,28,Orthodox,195.58,193.04,0.0
Matt Veach,2010-04-10,1,1,0,1,0,9.5,0.285,0.0,2.0,0.33,1,3,0,0,0,0,1,0,0,28,Orthodox,180.34,176.53,0.5
Matt Wiman,2020-12-05,10,7,0,2,0,3.18,0.5,1.5,2.14,0.37,4,39,0,0,0,5,2,3,0,37,Orthodox,177.8,172.72,0.5882352941176471
Matthew Lopez,2018-12-08,2,3,0,2,0,28.6,0.536,1.0,2.2,0.7,2,12,0,0,0,1,1,0,0,31,Southpaw,170.18,175.26,0.4
Matthew Riddle,2012-11-17,6,4,0,1,0,43.5,0.511,0.6,3.3,0.563,3,29,0,0,1,3,1,0,0,26,Southpaw,185.42,187.96,0.6
Matthew Semelsberger,2021-09-25,2,1,0,1,0,6.16,0.48,0.5,0.98,1.0,2,7,0,0,0,1,1,0,0,28,Switch,185.42,190.5,0.6666666666666666
Maurice Greene,2021-05-08,4,3,0,1,0,3.28,0.45,0.4,0.0,0.0,3,13,0,0,1,0,1,2,0,34,Orthodox,200.66,203.2,0.5714285714285714
Mauricio Rua,2020-11-21,27,11,1,0,2,3.63,0.5,0.8,2.17,0.48,8,79,3,0,2,3,21,1,0,38,Orthodox,185.42,193.04,0.6923076923076923
Max Griffin,2021-07-10,5,6,0,0,2,4.35,0.49,0.4,1.63,0.53,2,29,0,1,0,1,3,0,0,35,Orthodox,180.34,193.04,0.45454545454545453
Max Holloway,2021-01-16,17,6,0,2,0,6.47,0.44,0.4,0.22,0.83,13,70,8,0,1,5,9,2,0,29,Orthodox,180.34,175.26,0.7391304347826086
Max Rohskopf,2020-06-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,Orthodox,185.42,187.96,
Maxim Grishin,2021-02-27,1,1,0,0,1,2.95,0.44,0.0,0.38,0.33,1,5,0,0,0,0,1,0,0,36,Orthodox,190.5,198.12,0.5
Maximo Blanco,2016-09-17,4,4,0,1,0,41.375,0.46625,0.25,1.375,0.46625,3,18,0,0,0,3,1,0,0,32,Orthodox,172.72,180.34,0.5
Maycee Barber,2021-07-24,4,2,0,2,0,4.67,0.49,0.2,1.36,0.33,4,14,0,0,0,0,4,0,0,23,Switch,165.1,165.1,0.6666666666666666
Mayra Bueno Silva,2020-09-19,1,1,0,1,0,4.87,0.54,1.4,0.0,0.0,1,4,0,0,0,0,0,1,0,29,Orthodox,167.64,167.64,0.5
Megan Anderson,2021-03-06,3,2,0,0,2,1.76,0.46,0.5,0.52,0.25,2,7,0,0,0,0,2,1,0,31,Orthodox,182.88,182.88,0.6
Mehdi Baghdad,2016-07-07,0,1,0,1,0,1.0,0.2,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,31,Orthodox,185.42,190.5,0.0
Melinda Fabian,2018-06-23,0,1,0,1,0,49.0,0.41,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,30,Orthodox,167.64,167.64,0.0
Melissa Gatto,2021-08-07,0,0,0,0,0,7.0,0.57,0.0,1.5,0.2,0,0,0,0,0,0,0,0,0,25,Orthodox,165.1,175.26,
Melsik Baghdasaryan,2021-07-31,1,0,0,0,1,6.69,0.62,0.0,0.0,0.0,1,3,0,0,0,1,0,0,0,29,Southpaw,175.26,177.8,1.0
Melvin Guillard,2014-03-08,12,9,0,1,0,20.28571429,0.41,0.095238095,0.666666667,0.297619048,5,35,0,0,2,2,7,0,1,30,Orthodox,175.26,172.72,0.5714285714285714
Merab Dvalishvili,2021-09-25,6,2,0,0,6,4.26,0.41,0.3,7.3,0.45,6,24,0,0,0,6,0,0,0,30,Orthodox,167.64,172.72,0.75
Michael Bisping,2017-11-25,20,8,0,1,0,55.71428571,0.383214286,0.178571429,0.928571429,0.238571429,5,78,4,0,2,8,10,0,0,38,Orthodox,185.42,190.5,0.7142857142857143
Michael Chandler,2021-05-15,3,0,0,0,3,4.49,0.5,1.6,2.03,0.41,3,4,0,0,0,0,2,1,0,35,Orthodox,172.72,180.34,1.0
Michael Chiesa,2021-08-07,11,4,0,0,4,1.87,0.4,1.1,3.62,0.53,4,35,0,0,0,5,0,6,0,33,Southpaw,185.42,190.5,0.7333333333333333
Michael Graves,2016-04-16,1,0,0,0,1,27.0,0.6,0.0,7.0,0.7,1,3,0,0,0,1,0,0,0,25,Orthodox,177.8,180.34,1.0
Michael Johnson,2021-02-06,11,12,0,3,0,4.23,0.38,0.1,0.51,0.45,4,58,0,0,1,6,4,0,0,34,Southpaw,177.8,185.42,0.4782608695652174
Michael Kuiper,2013-10-26,1,2,0,1,0,33.33333333,0.513333333,0.0,1.333333333,0.5,1,7,0,0,0,0,1,0,0,24,Orthodox,182.88,185.42,0.3333333333333333
Michael McBride,2017-04-22,0,1,0,1,0,16.0,0.51,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,31,Orthodox,185.42,190.5,0.0
Michael McDonald,2016-07-13,6,2,0,0,1,25.25,0.41,0.875,0.75,0.1875,4,18,1,0,1,1,2,2,0,25,Orthodox,175.26,177.8,0.75
Michael Trizano,2021-05-08,2,1,0,1,0,3.22,0.53,0.9,0.29,0.5,2,8,0,0,2,0,0,0,0,29,Orthodox,180.34,180.34,0.6666666666666666
Michal Oleksiejczuk,2021-03-27,2,2,0,2,0,4.45,0.52,0.0,0.69,0.4,2,8,0,0,0,0,2,0,0,26,Southpaw,182.88,187.96,0.5
Micheal Gillmore,2021-08-28,0,0,0,0,0,2.35,0.59,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,Orthodox,180.34,182.88,
Michel Pereira,2021-07-10,3,2,0,0,2,4.22,0.55,0.8,2.01,0.62,2,13,0,0,0,1,1,1,0,27,Orthodox,185.42,185.42,0.6
Michel Prazeres,2021-06-26,10,3,0,1,0,2.44,0.47,0.6,4.11,0.36,8,35,0,0,3,4,0,3,0,39,Orthodox,167.64,170.18,0.7692307692307693
Michel Quinones,2017-11-11,0,1,0,1,0,16.0,0.2,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,32,Orthodox,177.8,185.42,0.0
Michelle Waterson,2021-05-08,8,4,0,0,1,3.57,0.48,0.8,1.4,0.32,4,36,0,0,2,2,0,4,0,35,Orthodox,160.02,157.48,0.6666666666666666
Michihiro Omigawa,2012-08-04,1,5,0,1,0,29.33333333,0.403333333,1.333333333,1.333333333,0.441666667,1,18,0,0,0,1,0,0,0,36,Orthodox,167.64,172.72,0.16666666666666666
Michinori Tanaka,2016-09-24,2,1,0,0,1,33.33333333,0.406666667,0.333333333,3.0,0.526666667,1,9,0,0,1,1,0,0,0,25,Orthodox,165.1,170.18,0.6666666666666666
Mickael Lebout,2015-10-24,1,1,0,0,1,45.0,0.46,0.0,0.0,0.0,1,6,0,0,0,1,0,0,0,28,Orthodox,180.34,185.42,0.5
Mickey Gall,2021-07-24,5,3,0,1,0,2.6,0.46,2.4,1.32,0.28,3,16,0,0,0,1,0,4,0,29,Switch,187.96,187.96,0.625
Miesha Tate,2021-07-17,11,6,0,2,0,2.13,0.42,1.5,2.16,0.32,5,48,3,1,0,6,0,4,0,34,Orthodox,167.64,165.1,0.6470588235294118
Miguel Baeza,2021-06-05,4,0,0,0,4,5.3,0.49,0.9,0.57,0.4,4,9,0,0,0,1,2,1,0,28,Orthodox,187.96,187.96,1.0
Miguel Torres,2012-04-21,2,1,0,0,1,49.0,0.473333333,1.0,0.0,0.0,1,9,0,0,0,2,0,0,0,31,Orthodox,175.26,193.04,0.6666666666666666
Mike Breeden,2021-10-02,0,1,0,1,0,4.04,0.34,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,32,Orthodox,177.8,177.8,0.0
Mike Brown,2013-08-17,2,3,0,0,2,38.8,0.592,0.0,2.6,0.484,2,13,0,0,0,2,0,0,0,37,Orthodox,167.64,177.8,0.4
Mike Davis,2021-01-20,1,2,0,0,1,5.87,0.54,0.0,0.77,0.33,1,8,0,0,0,0,1,0,0,28,Orthodox,182.88,182.88,0.3333333333333333
Mike Easton,2014-06-14,3,3,0,3,0,51.5,0.371666667,0.0,0.833333333,0.2,3,17,0,1,0,1,1,0,0,30,Southpaw,167.64,177.8,0.5
Mike Grundy,2021-05-15,1,1,0,1,0,2.14,0.45,0.4,3.78,0.26,1,5,0,0,0,0,1,0,0,34,Orthodox,170.18,182.88,0.5
Mike Guymon,2011-01-22,1,2,0,1,0,21.66666667,0.356666667,0.666666667,1.0,0.333333333,1,5,0,0,0,1,0,0,0,36,Orthodox,182.88,187.96,0.3333333333333333
Mike Jackson,2018-06-09,0,1,0,1,0,3.0,0.5,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,33,Orthodox,187.96,188.0,0.0
Mike Massenzio,2012-05-05,2,4,0,1,0,17.16666667,0.308333333,0.833333333,1.5,0.291666667,1,12,0,0,0,1,0,1,0,29,Southpaw,187.96,185.42,0.3333333333333333
Mike Perry,2021-04-10,7,7,0,1,0,4.32,0.47,0.2,0.81,0.4,2,33,0,0,1,2,4,0,0,29,Orthodox,177.8,180.34,0.5
Mike Pierce,2015-12-11,9,4,0,1,0,30.76923077,0.456923077,0.230769231,2.384615385,0.388461538,4,34,0,0,1,4,3,1,0,35,Orthodox,172.72,177.8,0.6923076923076923
Mike Pyle,2018-03-03,10,8,0,2,0,21.05555556,0.385,0.777777778,0.888888889,0.210555556,4,36,0,0,1,2,5,2,0,42,Orthodox,182.88,187.96,0.5555555555555556
Mike Rhodes,2014-12-20,0,2,0,2,0,49.0,0.4,0.5,1.0,0.25,0,6,0,0,0,0,0,0,0,25,Orthodox,185.42,187.96,0.0
Mike Ricci,2013-09-21,1,1,0,0,1,28.0,0.47,0.0,1.0,0.5,1,6,1,0,0,1,0,0,0,27,Southpaw,182.88,195.58,0.5
Mike Rio,2014-01-25,1,2,0,2,0,13.0,0.463333333,0.333333333,1.666666667,0.23,1,5,0,0,0,0,0,1,0,32,Orthodox,177.8,180.34,0.3333333333333333
Mike Rodriguez,2021-09-18,3,4,0,2,0,4.35,0.53,0.0,0.0,0.0,1,15,0,0,0,0,3,0,0,32,Southpaw,193.04,208.28,0.42857142857142855
Mike Russow,2013-01-26,4,1,0,1,0,14.6,0.418,0.4,3.4,0.364,4,12,0,0,0,2,1,0,1,36,Orthodox,185.42,185.42,0.8
Mike Santiago,2018-06-09,0,2,0,2,0,37.5,0.495,1.0,2.5,0.64,0,5,0,0,0,0,0,0,0,28,Orthodox,177.8,175.26,0.0
Mike Stumpf,2013-01-26,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,26,Orthodox,177.8,180.34,0.0
Mike Swick,2015-07-11,10,4,0,1,0,19.14285714,0.44,0.357142857,0.571428571,0.315714286,5,28,0,1,0,2,5,2,0,36,Orthodox,185.42,195.58,0.7142857142857143
Mike Wilkinson,2016-02-27,2,1,0,0,1,21.33333333,0.576666667,0.0,0.666666667,0.36,1,5,0,0,0,1,1,0,0,28,Orthodox,170.18,172.72,0.6666666666666666
Mike de la Torre,2017-04-08,2,4,0,1,0,22.16666667,0.401666667,0.0,0.166666667,0.083333333,1,10,0,0,1,0,1,0,0,30,Orthodox,180.34,180.34,0.3333333333333333
Milana Dudieva,2016-11-19,1,1,0,1,0,5.5,0.15,0.0,1.5,0.45,1,4,0,0,1,0,0,0,0,27,Orthodox,160.02,154.94,0.5
Miles Johns,2021-08-07,3,1,0,0,1,4.03,0.53,0.0,0.99,0.3,2,11,0,0,1,1,1,0,0,27,Orthodox,170.18,167.64,0.75
Milton Vieira,2013-01-19,0,1,0,1,0,30.0,0.38,0.0,1.0,0.33,0,3,0,0,0,0,0,0,0,34,Orthodox,182.88,182.88,0.0
Minotauro Nogueira,2015-08-01,5,5,0,2,0,20.5,0.378,1.0,0.7,0.131,2,19,2,0,0,2,1,2,0,39,Orthodox,190.5,195.58,0.5
Miranda Granger,2020-11-14,1,1,0,1,0,3.47,0.43,0.0,0.0,0.0,1,4,0,0,0,1,0,0,0,28,Orthodox,170.18,172.72,0.5
Miranda Maverick,2021-07-24,2,0,0,0,2,4.77,0.43,0.0,1.71,0.8,2,4,0,0,0,1,1,0,0,24,Southpaw,160.02,165.1,1.0
Mirko Cro Cop,2015-04-11,4,6,0,3,0,21.5,0.436,0.3,0.2,0.2,2,23,0,0,0,0,2,1,1,40,Southpaw,187.96,185.42,0.4
Mirsad Bektic,2020-09-19,6,3,0,2,0,2.59,0.41,0.5,3.32,0.47,4,20,0,1,1,1,2,1,0,29,Orthodox,172.72,177.8,0.6666666666666666
Misha Cirkunov,2021-10-02,6,4,0,1,0,3.77,0.49,1.7,4.48,0.44,4,13,0,0,0,0,1,5,0,34,Orthodox,190.5,195.58,0.6
Mitch Clarke,2017-09-09,2,4,0,2,0,23.0,0.321666667,0.333333333,0.5,0.061666667,2,14,0,0,0,1,0,1,0,31,Orthodox,177.8,185.42,0.3333333333333333
Mitch Gagnon,2016-12-10,4,2,0,1,0,28.16666667,0.435,1.333333333,0.833333333,0.31,4,12,0,0,0,1,0,3,0,32,Southpaw,165.1,165.1,0.6666666666666666
Mizuki Inoue,2020-08-22,1,0,0,0,1,6.2,0.45,0.0,0.0,0.0,1,3,0,0,1,0,0,0,0,26,Orthodox,160.02,165.1,1.0
Mizuto Hirota,2018-12-01,1,5,0,2,0,58.0,0.38,0.0,1.5,0.375,1,18,0,0,0,1,0,0,0,37,Orthodox,170.18,170.18,0.16666666666666666
Modestas Bukauskas,2021-09-04,1,2,0,2,0,3.59,0.37,0.0,0.0,0.0,1,5,0,0,0,0,1,0,0,27,Switch,190.5,198.12,0.3333333333333333
Molly McCann,2021-09-04,3,3,0,2,0,5.67,0.49,0.6,1.7,0.32,3,17,0,0,0,3,0,0,0,31,Orthodox,162.56,157.48,0.5
Montana De La Rosa,2021-06-05,4,2,1,1,0,2.87,0.37,1.1,2.25,0.31,3,18,0,0,0,1,0,3,0,26,Orthodox,170.18,172.72,0.5714285714285714
