,Winner,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_age,B_age
4513,Red,1,0,0,37.93333333,0.468,0.666666667,0.6,0.186666667,3,6,37,0,0,0,4,2,2,1,9,Southpaw,170.18,177.8,1,0,0,19.9,0.443,1.3,2.6,0.51,2,5,25,0,0,0,3,0,2,0,5,Orthodox,170.18,172.72,26,35
4514,Red,1,0,0,18.11111111,0.307777778,1.222222222,1.555555556,0.27,3,4,22,0,0,1,1,0,3,0,5,Orthodox,185.42,187.96,0,1,0,7.714285714,0.31,1.714285714,1.571428571,0.331428571,3,2,13,0,0,0,1,0,4,0,5,Orthodox,172.72,180.34,31,30
4515,Red,1,0,0,13.0,0.72,6.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,193.04,2,0,0,17.33333333,0.401666667,1.833333333,0.666666667,0.156666667,2,3,15,0,0,0,1,1,1,0,3,Orthodox,180.34,185.42,30,31
4519,Red,1,0,0,44.5,0.445,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,178.0,1,0,0,16.0,0.43,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,170.18,172.72,32,27
4520,Blue,1,0,0,36.36842105,0.437894737,1.578947368,0.473684211,0.28,4,10,45,1,0,0,3,1,5,0,9,Orthodox,180.34,172.72,3,0,0,22.85714286,0.307142857,0.428571429,0.285714286,0.178571429,4,3,19,1,0,2,1,1,0,0,4,Orthodox,182.88,187.96,29,36
4521,Blue,0,1,0,56.0,0.44,0.0,3.0,0.75,1,0,3,0,0,0,1,0,0,0,1,Southpaw,175.26,177.8,0,7,0,27.0,0.329,2.0,1.8,0.484,7,1,25,0,0,0,4,2,3,0,9,Southpaw,172.72,180.34,27,27
4522,Red,2,0,0,18.5,0.5675,1.5,0.75,0.18,2,2,7,0,0,0,0,0,2,0,2,Orthodox,177.8,187.96,0,2,0,61.5,0.545,0.5,1.5,0.375,2,0,5,0,0,0,1,0,1,0,2,Orthodox,185.42,185.42,28,21
4523,Blue,0,1,0,28.2,0.47,0.0,0.0,0.0,2,2,9,0,0,1,1,1,0,0,3,Orthodox,177.8,177.8,0,2,0,55.28571429,0.422857143,0.285714286,0.571428571,0.285714286,2,2,16,1,0,0,3,1,1,0,5,Orthodox,177.8,187.96,30,33
4524,Blue,1,0,0,51.33333333,0.396666667,0.0,0.666666667,0.333333333,1,2,7,0,0,0,1,0,0,0,1,Orthodox,190.5,190.5,1,0,0,10.0,0.42875,0.875,1.75,0.53875,3,3,12,1,0,0,2,1,2,0,5,Orthodox,187.96,193.04,28,29
4525,Red,1,0,0,11.0,0.15,0.0,1.0,0.33,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,175.26,0,1,0,48.0,0.4,0.0,5.0,0.29,1,0,3,0,0,0,1,0,0,0,1,Southpaw,162.56,165.1,27,27
4526,Red,0,3,0,26.33333333,0.536666667,1.0,1.333333333,0.583333333,3,0,5,0,0,0,0,1,2,0,3,Southpaw,185.42,193.04,0,1,0,25.4,0.566,0.7,2.3,0.472,3,5,21,1,0,0,1,2,2,0,5,Orthodox,185.42,195.58,30,31
4529,Red,1,0,0,32.0,0.46,0.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,187.96,196.0,1,0,0,16.55555556,0.3,2.0,0.333333333,0.138888889,2,3,17,0,0,0,1,1,4,0,6,Orthodox,185.42,187.96,27,24
4530,Red,0,1,0,55.0,0.53,0.0,5.0,0.45,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,180.34,0,3,0,19.0,0.362,1.0,2.6,0.486,3,2,13,0,0,2,1,0,0,0,3,Southpaw,175.26,180.34,30,31
4531,Red,2,0,0,1.5,0.33,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,Orthodox,167.64,163.0,1,0,0,45.0,0.45,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,175.26,27,41
4532,Red,0,1,0,26.83333333,0.531666667,0.291666667,2.25,0.524583333,6,9,59,10,0,2,3,7,2,1,15,Orthodox,190.5,187.96,0,2,0,22.91666667,0.3725,0.0,3.666666667,0.394166667,5,2,32,3,1,3,2,4,0,0,10,Orthodox,182.88,190.5,31,36
4533,Red,2,0,0,44.0,0.34,0.333333333,2.666666667,0.583333333,1,2,9,0,0,1,0,0,0,0,1,Orthodox,177.8,185.42,1,0,0,9.307692308,0.521538462,0.461538462,0.461538462,0.211538462,3,5,19,4,0,0,0,6,1,1,8,Southpaw,182.88,187.96,34,36
4534,Blue,0,1,0,32.0,0.52,1.0,4.0,0.5,1,0,3,0,0,0,1,0,0,0,1,Southpaw,182.88,185.42,0,2,0,10.57142857,0.345714286,1.428571429,1.142857143,0.188571429,2,4,17,1,0,0,1,1,1,0,3,Orthodox,175.26,182.88,35,30
4535,Blue,1,0,0,23.0,0.46,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,1,0,0,26.69230769,0.495384615,0.076923077,0.461538462,0.153846154,3,6,25,0,0,1,2,4,0,0,7,Orthodox,185.42,185.42,39,31
4536,Red,0,3,0,24.83333333,0.42,1.333333333,1.333333333,0.173333333,3,2,15,0,0,0,2,0,2,0,4,Orthodox,182.88,187.96,0,1,0,26.33333333,0.416666667,0.666666667,4.0,0.576666667,1,1,7,0,0,0,1,0,1,0,2,Orthodox,182.88,193.04,22,35
4537,Blue,0,2,0,9.5,0.3,1.25,0.75,0.29,2,1,5,0,0,0,0,1,2,0,3,Orthodox,195.58,200.66,1,0,0,32.83333333,0.406666667,0.0,1.833333333,0.459166667,5,3,26,0,1,0,2,5,0,0,9,Orthodox,185.42,193.04,34,24
4538,Red,0,1,0,40.0,0.68,2.0,3.0,0.27,1,0,3,0,0,0,1,0,0,0,1,Orthodox,167.64,170.18,0,1,0,56.0,0.45,0.0,4.0,0.4,1,0,3,0,0,0,1,0,0,0,1,Orthodox,167.64,167.64,26,26
4539,Red,0,1,0,18.0,0.4,1.0,7.0,0.77,1,0,3,0,0,0,0,0,1,0,1,Orthodox,170.18,172.72,0,1,0,8.0,0.415,1.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,167.64,162.56,29,24
4540,Red,0,3,0,34.0,0.496,0.6,3.8,0.56,3,1,14,0,0,0,2,1,1,0,4,Orthodox,172.72,177.8,0,1,0,28.0,0.606666667,0.833333333,3.5,0.326666667,4,1,13,0,1,0,1,3,0,0,5,Southpaw,175.26,175.26,27,30
4541,Red,1,0,0,102.0,0.44,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,177.8,3,0,0,32.0,0.64,0.0,2.0,0.583333333,0,3,7,0,0,0,0,0,0,0,0,Orthodox,167.64,177.8,35,28
4544,Blue,1,0,0,27.64705882,0.437647059,0.470588235,0.882352941,0.386470588,5,6,36,0,0,1,2,6,2,0,11,Southpaw,180.34,187.96,0,1,0,22.25,0.41,0.125,0.25,0.25,1,5,18,1,0,0,1,2,0,0,3,Orthodox,180.34,187.96,34,30
4545,Red,0,3,0,31.5,0.487,1.3,1.7,0.514,4,3,22,0,0,0,3,2,2,0,7,Orthodox,177.8,172.72,0,3,0,32.72727273,0.319090909,0.272727273,0.363636364,0.172727273,3,4,23,0,0,0,2,3,2,0,7,Orthodox,167.64,177.8,32,27
4546,Red,1,0,0,27.83333333,0.37,0.333333333,2.666666667,0.35,5,1,15,1,0,0,3,2,0,0,5,Orthodox,187.96,187.96,5,0,0,27.73913043,0.538695652,0.260869565,2.347826087,0.547391304,6,9,58,10,0,2,3,7,1,1,14,Orthodox,190.5,187.96,36,28
4547,Red,0,3,0,31.0,0.573333333,0.666666667,3.5,0.585,3,1,18,0,0,1,3,1,0,0,5,Southpaw,187.96,193.04,0,3,0,40.0,0.41,1.25,1.0,0.3125,3,1,10,0,0,1,0,2,0,0,3,Orthodox,187.96,190.5,27,29
4548,Red,0,1,0,26.0,0.24,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,177.8,182.88,0,4,0,18.30769231,0.395384615,0.076923077,1.0,0.403846154,4,4,22,0,0,2,1,5,0,1,9,Orthodox,175.26,172.72,28,31
4549,Blue,1,0,0,28.5,0.363333333,1.333333333,2.333333333,0.391666667,3,3,17,0,0,0,2,0,1,0,3,Southpaw,172.72,177.8,1,0,0,24.375,0.36375,1.5,1.875,0.4725,7,1,18,0,0,0,2,1,4,0,7,Orthodox,177.8,180.34,33,26
4550,Red,0,1,0,43.0,0.46,0.0,4.0,1.0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,170.18,172.72,0,1,0,19.0,0.31,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,170.18,177.8,31,27
4551,Blue,0,1,0,37.0,0.518333333,0.166666667,3.833333333,0.56,3,2,14,0,0,1,1,2,0,0,4,Orthodox,182.88,185.42,0,2,0,20.0,0.61,0.0,1.5,0.25,2,0,4,0,0,0,1,1,0,0,2,Orthodox,185.42,187.96,23,36
4552,Red,2,0,0,30.8,0.438,0.0,0.0,0.0,2,3,11,1,0,0,1,1,0,0,2,Orthodox,180.34,185.42,1,0,0,72.0,0.38,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,31,29
4554,Red,0,1,0,21.8,0.412,0.0,0.0,0.0,1,2,10,0,0,0,1,2,0,0,3,Orthodox,180.34,187.96,1,0,0,36.38461538,0.594615385,0.230769231,1.692307692,0.48,3,5,28,0,1,0,1,5,0,1,8,Orthodox,193.04,208.28,36,31
4555,Red,0,6,0,44.14285714,0.398571429,1.285714286,3.0,0.627142857,6,1,19,0,0,2,2,1,1,0,6,Southpaw,175.26,180.34,0,1,0,22.66666667,0.543333333,0.0,3.666666667,0.476666667,1,1,8,0,0,0,2,0,0,0,2,Orthodox,177.8,182.88,30,26
4556,Red,2,0,0,19.0,0.531666667,0.666666667,2.5,0.561666667,4,2,16,0,0,2,0,2,0,0,4,Orthodox,170.18,180.34,3,0,0,26.0,0.61375,1.375,0.5,0.375,3,4,17,0,0,0,0,3,1,0,4,Orthodox,182.88,190.5,30,28
4557,Blue,0,4,0,37.5,0.57,1.0,0.0,0.0,4,0,8,0,0,0,1,3,0,0,4,Switch,190.5,200.66,0,1,0,29.0,0.485,1.5,1.0,0.75,1,1,4,0,0,0,0,0,1,0,1,Orthodox,198.12,205.74,24,32
4558,Red,2,0,0,9.6,0.404,0.8,0.8,0.196,2,3,8,1,0,0,0,0,2,0,2,Orthodox,165.1,170.18,3,0,0,44.91666667,0.375,0.833333333,1.666666667,0.390833333,4,5,31,0,0,1,4,1,1,0,7,Orthodox,167.64,172.72,27,30
4560,Red,0,1,0,31.5,0.435,1.0,2.5,0.45,1,1,6,0,0,0,1,0,0,0,1,Orthodox,182.88,185.42,1,0,0,13.11111111,0.504444444,2.0,1.777777778,0.591111111,3,3,16,0,0,0,0,2,4,0,6,Orthodox,177.8,180.34,27,30
4561,Blue,1,0,0,18.33333333,0.356666667,0.0,0.333333333,0.11,2,1,8,0,0,0,1,1,0,0,2,Orthodox,177.8,182.88,1,0,0,4.6,0.204,1.4,2.0,0.682,3,2,9,0,0,1,0,0,2,0,3,Southpaw,177.8,187.96,30,34
4564,Blue,0,6,0,42.16666667,0.53,0.0,0.166666667,0.083333333,6,0,10,0,0,0,1,5,0,0,6,Orthodox,193.04,195.58,1,0,0,22.2,0.51,0.0,0.2,0.1,4,1,6,2,0,0,0,4,0,0,4,Orthodox,187.96,203.2,36,27
4565,Red,0,1,0,65.0,0.58,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,167.64,170.18,1,0,0,24.8,0.458,0.8,1.4,0.445333333,6,4,34,3,0,0,1,2,7,1,11,Southpaw,177.8,187.96,35,28
4566,Red,0,2,0,16.8,0.477,1.1,2.1,0.403,5,2,23,1,0,0,3,0,5,0,8,Southpaw,185.42,182.88,0,2,0,29.14285714,0.467142857,0.285714286,0.857142857,0.227142857,3,2,14,0,0,1,1,3,0,0,5,Orthodox,182.88,182.88,33,33
4569,Blue,0,1,0,60.7,0.272,0.1,0.2,0.15,2,5,28,0,0,2,3,0,0,0,5,Orthodox,175.26,177.8,0,2,0,24.58333333,0.516666667,0.833333333,0.25,0.208333333,6,4,28,0,0,1,2,3,2,0,8,Southpaw,175.26,185.42,34,27
4570,Blue,0,1,0,45.0,0.42,0.0,5.0,0.62,1,0,3,0,0,0,1,0,0,0,1,Orthodox,187.96,198.12,1,0,0,53.0,0.65,0.0,2.0,0.33,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,183.0,30,26
4571,Blue,0,1,0,31.14285714,0.367142857,0.857142857,0.428571429,0.171428571,3,2,15,0,0,0,1,1,2,1,5,Open Stance,185.42,195.58,2,0,0,2.666666667,0.316666667,1.666666667,2.0,0.516666667,1,2,5,0,0,0,0,0,1,0,1,Southpaw,187.96,185.42,28,33
4575,Red,3,0,0,20.66666667,0.346666667,1.666666667,0.666666667,0.5,0,3,9,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,1,0,0,0.0,0.0,0.0,1.0,0.75,1,1,2,0,0,0,0,1,0,0,1,Orthodox,177.8,180.34,27,35
4578,Red,1,0,0,30.0,0.2825,2.0,0.25,0.25,3,1,8,0,0,0,0,2,1,0,3,Orthodox,190.5,190.5,1,0,0,27.0,0.565555556,0.777777778,2.555555556,0.524444444,3,5,20,1,0,0,1,1,2,0,4,Orthodox,185.42,195.58,30,33
4579,Blue,0,3,0,30.75,0.4375,0.0,2.75,0.255,3,1,10,0,0,1,1,1,0,0,3,Orthodox,193.04,193.04,0,1,0,89.0,0.72,2.0,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,Orthodox,185.42,190.5,31,29
4582,Blue,2,0,0,25.0,0.255,0.0,0.25,0.25,1,3,9,0,0,1,0,0,0,0,1,Orthodox,185.42,182.88,1,0,0,16.0,0.37,2.0,2.0,0.22,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,187.96,22,29
4587,Red,0,5,0,32.90909091,0.41,0.0,2.0,0.500909091,5,2,23,0,1,0,2,5,0,0,9,Orthodox,185.42,193.04,0,1,0,34.375,0.49875,0.0,0.625,0.29,3,2,23,3,0,1,2,3,0,0,6,Orthodox,185.42,185.42,32,34
4588,Red,1,0,0,19.0,0.403333333,0.0,0.333333333,0.166666667,2,1,5,1,0,0,0,2,0,0,2,Orthodox,182.88,182.88,0,1,0,10.76470588,0.494705882,1.117647059,0.705882353,0.31,4,5,24,4,0,0,1,3,7,0,12,Southpaw,190.5,200.66,32,34
4589,Blue,1,0,0,20.5,0.36,0.5,1.0,0.33,1,1,4,0,0,0,0,1,0,0,1,Orthodox,198.12,200.66,0,2,0,13.42857143,0.487142857,2.0,0.285714286,0.285714286,3,2,11,0,1,0,0,2,2,0,5,Orthodox,210.82,213.36,23,28
4590,Blue,0,5,0,41.16666667,0.405,1.5,2.833333333,0.685,5,1,16,0,0,2,1,1,1,0,5,Southpaw,175.26,180.34,0,1,0,31.92857143,0.472142857,0.285714286,0.571428571,0.357142857,7,4,33,1,0,0,3,6,0,1,10,Orthodox,175.26,177.8,27,26
4591,Red,2,0,0,9.666666667,0.443333333,1.0,0.666666667,0.666666667,1,2,6,0,0,0,0,1,0,0,1,Orthodox,185.42,187.96,0,2,0,27.66666667,0.43,0.5,0.0,0.0,2,2,14,0,0,0,2,1,1,0,4,Orthodox,185.42,187.96,30,30
4592,Blue,0,1,0,38.0,0.37,0.0,10.0,0.66,1,0,3,0,0,0,1,0,0,0,1,Orthodox,160.02,167.64,0,1,0,73.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,193.04,30,24
4593,Blue,1,0,0,28.16666667,0.465,0.333333333,0.666666667,0.166666667,1,3,12,0,0,0,1,2,0,0,3,Orthodox,182.88,187.96,1,0,0,20.25,0.401666667,1.416666667,0.333333333,0.333333333,3,5,24,1,0,2,1,2,2,0,7,Orthodox,198.12,200.66,28,30
4594,Red,1,0,0,34.0,0.356666667,1.333333333,3.333333333,0.473333333,1,2,9,0,0,0,1,0,0,0,1,Orthodox,172.72,180.34,0,1,0,16.84615385,0.350769231,0.769230769,4.153846154,0.584615385,3,5,31,0,0,1,4,1,2,0,8,Southpaw,177.8,180.34,27,29
4595,Red,0,1,0,67.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Southpaw,160.02,160.02,0,1,0,51.0,0.47,3.0,5.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,177.8,20,30
4597,Red,0,1,0,25.0,0.54,0.0,4.0,0.26,1,0,3,0,0,1,0,0,0,0,1,Orthodox,182.88,182.88,0,8,0,52.47058824,0.577647059,1.294117647,3.882352941,0.747647059,8,2,48,10,0,1,7,5,2,0,15,Orthodox,180.34,193.04,29,32
4599,Red,0,3,0,33.60869565,0.623478261,0.47826087,2.260869565,0.587391304,7,7,61,16,1,0,4,6,4,1,16,Orthodox,185.42,190.5,2,0,0,39.0,0.617,0.8,1.2,0.465,8,2,26,3,0,0,5,2,1,0,8,Southpaw,185.42,187.96,32,47
4600,Red,1,0,0,36.6,0.444,1.2,2.2,0.446,2,2,14,0,0,0,2,1,0,0,3,Orthodox,180.34,180.34,0,1,0,20.0,0.436666667,0.111111111,2.111111111,0.504444444,2,3,21,1,0,1,3,2,0,0,6,Orthodox,182.88,187.96,40,35
4602,Blue,1,0,0,18.5,0.415,1.0,2.5,0.515,1,1,4,0,0,0,0,0,1,0,1,Orthodox,182.88,193.04,1,0,0,30.91666667,0.411666667,1.25,1.166666667,0.456666667,5,4,27,1,0,1,0,1,6,0,8,Southpaw,182.88,193.04,26,21
4603,Red,0,1,0,112.0,0.44,1.0,1.0,0.33,1,0,3,0,0,0,1,0,0,0,1,Southpaw,182.88,193.04,0,3,0,26.5,0.4325,0.75,3.25,0.765,3,1,11,0,0,1,0,1,0,1,3,Orthodox,175.26,180.34,26,35
4604,Blue,0,2,0,18.0,0.645,1.0,2.0,0.55,2,0,5,0,0,0,1,0,1,0,2,Orthodox,180.34,190.5,0,3,0,4.25,0.2375,1.5,2.25,0.79,3,1,6,0,0,1,0,0,2,0,3,Southpaw,177.8,187.96,30,30
4606,Red,1,0,0,14.28571429,0.487142857,0.571428571,0.571428571,0.332857143,1,5,10,0,0,0,0,0,2,0,2,Orthodox,185.42,193.04,3,0,0,11.54545455,0.608181818,0.909090909,0.727272727,0.210909091,2,6,20,0,0,0,0,2,3,0,5,Orthodox,190.5,203.2,35,33
4607,Red,0,1,0,72.0,0.53,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,182.88,178.0,0,1,0,74.0,0.58,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,172.72,172.72,25,31
4609,Red,1,0,0,21.66666667,0.353333333,0.333333333,0.333333333,0.333333333,2,1,7,0,0,1,0,1,0,0,2,Southpaw,187.96,190.5,0,4,0,38.5,0.5775,1.0,2.25,0.675,4,0,9,0,0,0,2,0,2,0,4,Orthodox,187.96,200.66,26,34
4610,Red,2,0,0,26.33333333,0.333333333,0.0,0.333333333,0.208333333,4,2,16,1,0,2,1,1,0,0,4,Orthodox,182.88,187.96,1,0,0,21.625,0.46,0.375,1.125,0.29125,3,3,14,0,0,0,0,5,0,0,5,Orthodox,187.96,198.12,27,28
4611,Blue,0,1,0,54.16666667,0.406666667,0.333333333,0.333333333,0.166666667,2,2,14,1,0,0,3,0,1,0,4,Orthodox,177.8,187.96,0,1,0,13.6,0.404,0.4,0.2,0.2,2,2,8,1,0,0,0,1,2,0,3,Orthodox,185.42,190.5,28,30
4613,Blue,0,2,0,17.5,0.445,1.0,4.0,0.36,2,0,6,0,0,0,1,1,0,0,2,Orthodox,185.42,185.42,0,4,0,28.25,0.4625,0.0,1.25,0.6875,4,0,10,0,0,1,2,1,0,0,4,Orthodox,182.88,182.88,31,34
4615,Red,2,0,0,11.0,0.325,0.0,1.0,0.5,0,2,3,1,0,0,0,0,0,0,0,Orthodox,182.88,193.04,1,0,0,46.2,0.412,0.6,2.8,0.388,4,1,13,0,0,0,3,1,0,0,4,Orthodox,185.42,190.5,23,29
4617,Blue,1,0,0,36.0,0.5,1.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,198.12,205.74,1,0,0,2.0,0.22,2.0,0.5,0.5,1,1,2,0,0,0,0,0,1,0,1,Orthodox,200.66,205.74,34,24
4618,Red,0,1,0,37.0,0.63,7.0,6.0,0.85,1,0,3,0,0,0,1,0,0,0,1,Orthodox,180.34,190.5,1,0,0,32.2,0.554,1.0,4.2,0.392,4,1,12,0,1,0,1,2,0,0,4,Southpaw,175.26,175.26,27,22
4619,Blue,2,0,0,32.6,0.466,0.2,2.6,0.596,3,2,11,0,0,1,0,2,0,0,3,Orthodox,182.88,185.42,1,0,0,24.0,0.466666667,0.0,1.0,0.333333333,1,2,6,0,0,0,0,1,0,0,1,Orthodox,190.5,187.96,31,36
4620,Blue,0,3,0,48.2,0.516,2.0,4.6,0.452,3,1,15,0,0,1,3,0,0,0,4,Orthodox,172.72,172.72,0,2,0,14.0,0.37,0.0,3.333333333,0.456666667,2,1,7,0,0,1,1,0,0,0,2,Southpaw,170.18,174.0,30,26
4621,Blue,0,3,0,28.85714286,0.564285714,0.571428571,2.142857143,0.68,3,1,13,0,0,0,2,2,2,0,6,Orthodox,193.04,213.36,0,1,0,42.0,0.57,0.4,1.2,0.182,2,2,13,2,0,0,0,3,0,0,3,Orthodox,185.42,193.04,29,23
4624,Blue,1,0,0,26.0,0.522307692,1.0,1.846153846,0.534615385,4,4,29,1,0,0,3,4,2,0,9,Orthodox,182.88,187.96,0,2,0,19.125,0.31375,1.125,1.5,0.2625,3,3,19,0,0,1,1,0,3,0,5,Orthodox,185.42,187.96,29,31
4625,Blue,0,3,0,25.0,0.5075,0.0,0.0,0.0,3,1,6,1,0,0,1,2,0,0,3,Orthodox,193.04,198.12,1,0,0,20.5,0.41625,0.375,0.25,0.25,2,4,17,0,0,0,0,2,1,1,4,Southpaw,187.96,185.42,36,28
4626,Red,1,0,0,25.0,0.305,0.5,0.25,0.25,3,1,10,0,0,1,1,0,1,0,3,Orthodox,187.96,195.58,2,0,0,26.5,0.391666667,0.0,0.166666667,0.166666667,3,3,9,0,0,0,1,2,0,0,3,Southpaw,187.96,195.58,29,30
4628,Blue,0,2,0,22.6,0.406,1.4,1.4,0.142,2,2,12,0,0,0,1,0,2,0,3,Orthodox,182.88,187.96,0,1,0,20.7,0.559,1.1,3.1,0.465,3,4,22,0,0,0,3,0,3,0,6,Orthodox,182.88,187.96,34,35
4629,Blue,1,0,0,14.58333333,0.345,0.833333333,4.333333333,0.61,3,5,28,0,0,0,4,1,2,0,7,Southpaw,177.8,180.34,1,0,0,23.36363636,0.472727273,0.636363636,2.090909091,0.677272727,4,4,25,0,0,0,2,1,4,0,7,Orthodox,172.72,177.8,31,27
4633,Red,1,0,0,25.81818182,0.464545455,1.727272727,0.818181818,0.393636364,4,3,20,0,0,1,2,1,4,0,8,Orthodox,182.88,182.88,0,1,0,33.86666667,0.418666667,0.866666667,1.4,0.323333333,6,4,40,2,0,1,5,5,0,0,11,Southpaw,177.8,182.88,29,28
4634,Blue,0,1,0,33.33333333,0.45,0.333333333,1.0,0.265,3,2,13,0,0,1,1,2,0,0,4,Orthodox,182.88,182.88,0,3,0,11.14285714,0.432857143,1.0,1.857142857,0.472857143,3,2,11,1,0,0,2,1,2,0,5,Orthodox,187.96,193.04,27,33
4637,Blue,1,0,0,14.0,0.65,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,Southpaw,198.12,205.74,2,0,0,39.66666667,0.363333333,0.333333333,0.333333333,0.333333333,1,2,7,0,0,0,0,0,1,0,1,Orthodox,187.96,190.5,24,37
4641,Blue,1,0,0,51.0,0.52,0.0,3.0,0.6,0,1,3,0,0,0,0,0,0,0,0,Southpaw,177.8,180.34,1,0,0,15.5,0.446666667,1.333333333,1.0,0.305,1,3,11,0,0,0,1,0,2,0,3,Orthodox,177.8,185.42,30,26
4642,Blue,1,0,0,8.666666667,0.251666667,1.5,1.833333333,0.386666667,3,2,11,0,0,0,1,0,3,0,4,Orthodox,172.72,180.34,0,2,0,17.0,0.526666667,0.0,2.333333333,0.233333333,2,1,9,0,0,0,2,0,0,0,2,Orthodox,185.42,198.12,29,31
4643,Red,1,0,0,28.0,0.38,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,188.0,1,0,0,20.75,0.4475,0.25,1.25,0.415,1,3,10,0,0,0,0,0,1,0,1,Orthodox,182.88,193.04,32,34
4644,Red,0,3,0,28.25,0.524166667,0.083333333,0.5,0.166666667,3,5,23,0,0,1,2,4,0,0,7,Orthodox,185.42,185.42,0,2,0,45.69230769,0.413846154,0.384615385,1.384615385,0.436923077,4,3,29,1,0,1,3,6,0,0,10,Orthodox,185.42,190.5,31,38
4645,Blue,0,2,0,28.6,0.319,0.3,0.4,0.19,3,4,20,0,0,0,1,3,2,0,6,Orthodox,167.64,177.8,0,7,0,22.42857143,0.39,1.714285714,2.142857143,0.54,7,0,15,0,0,0,2,1,4,0,7,Orthodox,177.8,180.34,33,32
4647,Blue,0,2,0,37.5,0.605,1.0,1.5,0.375,2,0,4,0,0,0,0,1,1,0,2,Southpaw,185.42,193.04,0,2,0,68.0,0.555,0.0,0.0,0.0,2,0,6,0,0,1,1,0,0,0,2,Orthodox,187.96,193.04,24,30
4648,Red,0,1,0,37.92857143,0.483571429,0.714285714,0.571428571,0.128571429,3,5,34,0,0,0,4,2,2,1,9,Southpaw,170.18,177.8,1,0,0,53.25,0.435,0.0,0.25,0.25,3,1,10,1,0,0,2,0,0,1,3,Orthodox,172.72,175.26,26,34
4649,Red,0,1,0,22.0,0.42,1.0,5.0,0.5,1,0,3,0,0,0,0,1,0,0,1,Orthodox,187.96,190.5,0,1,0,11.33333333,0.253333333,1.0,0.666666667,0.22,1,1,4,0,0,0,0,1,1,0,2,Orthodox,195.58,200.66,24,29
4653,Red,1,0,0,8.333333333,0.19,0.333333333,0.333333333,0.046666667,1,2,5,0,1,0,0,0,0,0,1,Orthodox,187.96,193.04,1,0,0,2.0,0.25,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,36,35
4655,Red,0,1,0,9.583333333,0.531666667,0.5,0.5,0.229166667,3,4,18,3,0,0,0,6,1,1,8,Southpaw,182.88,187.96,0,12,0,32.66666667,0.728333333,0.5,0.25,0.25,12,0,29,8,0,0,2,7,3,0,12,Southpaw,187.96,195.58,35,33
